id,price_doc
33582,7713234.00
33583,5010337.50
33584,3931177.00
33585,4730446.00
33586,5230160.00
33587,5703640.50
33588,9655634.00
33589,10059116.00
33590,4980414.00
33591,9130120.00
33592,7304174.00
33593,5034488.00
33594,11781934.00
33595,3554402.50
33596,7186649.00
33597,6343349.00
33598,4369682.00
33599,5683613.00
33600,5742049.50
33601,5525885.00
33602,7128021.50
33603,6761499.50
33604,4112192.75
33605,8663238.00
33606,6427078.50
33607,11435552.00
33608,10401890.00
33609,6862218.00
33610,10433310.00
33611,6605444.00
33612,4517400.00
33613,5073310.50
33614,5912895.50
33615,5051132.00
33616,10334454.00
33617,6879963.50
33618,3399893.00
33619,10301054.00
33620,6460755.00
33621,2130632.00
33622,7244990.00
33623,6801161.50
33624,6338132.50
33625,2777086.75
33626,12736168.00
33627,4158035.00
33628,4346323.50
33629,8808578.00
33630,6190544.00
33631,10130226.00
33632,5859538.00
33633,3375099.75
33634,15191670.00
33635,8007623.00
33636,6534270.50
33637,3511756.75
33638,8670830.00
33639,8506218.00
33640,10302794.00
33641,8015696.50
33642,8824024.00
33643,4544840.00
33644,7299508.00
33645,6237981.00
33646,10106114.00
33647,6183061.50
33648,7545880.50
33649,6616960.00
33650,6100172.50
33651,6859273.00
33652,8685286.00
33653,6981070.00
33654,6179539.00
33655,5021271.00
33656,3670841.25
33657,7481437.00
33658,9456910.00
33659,6764969.00
33660,7783645.00
33661,3255618.00
33662,8057067.50
33663,6843333.00
33664,7690765.00
33665,9236176.00
33666,5799894.00
33667,3803659.00
33668,7775309.00
33669,16551302.00
33670,5170104.50
33671,5504065.50
33672,22237904.00
33673,11178942.00
33674,5653786.00
33675,9117470.00
33676,4222770.00
33677,6529929.50
33678,8880026.00
33679,12144900.00
33680,7035084.50
33681,9786642.00
33682,7698893.50
33683,7007543.00
33684,5006281.00
33685,7664462.00
33686,8832904.00
33687,6197342.00
33688,12275160.00
33689,3726280.50
33690,5654014.50
33691,8182182.50
33692,5649676.00
33693,8301739.50
33694,5734159.00
33695,6757599.00
33696,7470526.50
33697,4749848.50
33698,6690702.00
33699,12140848.00
33700,3388980.75
33701,7261882.50
33702,7246473.50
33703,8096855.00
33704,4359106.00
33705,8701106.00
33706,7497053.00
33707,3945222.75
33708,3400872.75
33709,6833887.50
33710,5597991.00
33711,11107854.00
33712,10347604.00
33713,4473264.50
33714,5201640.00
33715,7513084.50
33716,4099790.50
33717,10297308.00
33718,5048826.00
33719,7073598.50
33720,5665175.50
33721,6672178.00
33722,5417173.00
33723,4133415.00
33724,6231539.00
33725,4922392.50
33726,8060528.50
33727,9049986.00
33728,7549393.50
33729,4639469.00
33730,5058014.00
33731,18832448.00
33732,6719412.50
33733,3700040.00
33734,6242542.00
33735,7718654.00
33736,6114296.50
33737,11475170.00
33738,4602459.50
33739,6824647.50
33740,4810533.50
33741,14922654.00
33742,5818743.50
33743,6618623.00
33744,4671816.00
33745,2041299.12
33746,8602212.00
33747,7431837.00
33748,6112535.50
33749,4693095.00
33750,10231306.00
33751,5540698.50
33752,4834373.50
33753,11412750.00
33754,8836294.00
33755,9465576.00
33756,6741248.00
33757,5103861.50
33758,6044966.50
33759,3315989.75
33760,4404414.00
33761,6467252.00
33762,5413879.00
33763,5392874.00
33764,6064635.00
33765,6343076.50
33766,5481111.00
33767,11389484.00
33768,6429986.00
33769,8325259.00
33770,3186763.00
33771,4543880.00
33772,7409050.50
33773,5905486.00
33774,6522857.00
33775,4615069.00
33776,6256287.50
33777,7638863.00
33778,8705838.00
33779,8881004.00
33780,15410834.00
33781,6521338.00
33782,4382237.00
33783,7113086.00
33784,6493145.50
33785,10836866.00
33786,7709956.00
33787,7101713.00
33788,5007421.00
33789,4782244.00
33790,6296278.50
33791,6918711.00
33792,4933359.50
33793,12901934.00
33794,5303202.00
33795,5875342.50
33796,9140838.00
33797,11084674.00
33798,8105421.50
33799,4125060.75
33800,6203264.50
33801,5672263.00
33802,5923598.00
33803,6164868.00
33804,4359969.50
33805,4674356.50
33806,7806942.00
33807,8820198.00
33808,5554007.00
33809,19741182.00
33810,7076736.00
33811,10557056.00
33812,10226128.00
33813,4623456.50
33814,14113868.00
33815,13296590.00
33816,5110524.00
33817,7087424.00
33818,6899177.00
33819,4529413.00
33820,6400163.00
33821,7680532.00
33822,4027832.00
33823,6291508.00
33824,10289606.00
33825,8717890.00
33826,8667710.00
33827,6762265.00
33828,6238740.00
33829,9100922.00
33830,4994408.00
33831,9622150.00
33832,6876114.00
33833,8214183.00
33834,6259462.00
33835,8502522.00
33836,6819963.00
33837,2953265.50
33838,8433386.00
33839,6949971.50
33840,9568210.00
33841,10862188.00
33842,8570964.00
33843,7986813.50
33844,4398480.00
33845,5547805.00
33846,5310515.00
33847,5850441.00
33848,7117261.50
33849,14552244.00
33850,4719867.00
33851,4831732.50
33852,6613999.00
33853,10906434.00
33854,6009829.00
33855,5599453.00
33856,1969254.62
33857,8605398.00
33858,8126632.50
33859,15375700.00
33860,3418854.25
33861,4395865.00
33862,5190083.50
33863,5119174.50
33864,6742930.50
33865,5075914.50
33866,7229328.50
33867,5313450.00
33868,11414098.00
33869,8235043.50
33870,5726341.00
33871,6242542.00
33872,6685478.50
33873,7220153.50
33874,4253488.00
33875,11892456.00
33876,8129797.50
33877,7975243.50
33878,6236592.00
33879,8700480.00
33880,4087351.75
33881,6669987.00
33882,6224793.00
33883,4883886.50
33884,6659330.50
33885,7009191.00
33886,9675380.00
33887,10074230.00
33888,11697782.00
33889,6263809.50
33890,7652931.50
33891,6885605.00
33892,4071700.50
33893,8269463.00
33894,4650232.00
33895,5758920.00
33896,5156881.00
33897,4389102.50
33898,5675129.00
33899,12483652.00
33900,11380698.00
33901,6120233.00
33902,6612590.50
33903,6600044.50
33904,6308216.00
33905,6063415.00
33906,5361034.50
33907,3625775.75
33908,3626002.50
33909,6954749.00
33910,4496971.00
33911,5855428.50
33912,3954880.25
33913,6053099.00
33914,3570450.00
33915,30784786.00
33916,6900695.00
33917,6094404.50
33918,10466232.00
33919,7333708.50
33920,3641509.25
33921,4332290.00
33922,4533394.50
33923,11454230.00
33924,5460982.00
33925,10133756.00
33926,6520388.00
33927,12279048.00
33928,7664310.50
33929,7754123.00
33930,5991888.00
33931,6745144.00
33932,5784616.50
33933,8231959.00
33934,4977330.50
33935,2600671.50
33936,6313876.50
33937,5466290.50
33938,9086744.00
33939,7101465.50
33940,15465950.00
33941,7792981.50
33942,8466098.00
33943,9598104.00
33944,6503706.50
33945,7359674.50
33946,6329117.50
33947,12274350.00
33948,7157122.00
33949,5969882.00
33950,6735978.50
33951,4188718.50
33952,7036459.00
33953,3469785.75
33954,14947046.00
33955,5748739.00
33956,12074348.00
33957,3570078.00
33958,4104582.50
33959,5516161.00
33960,5656573.00
33961,7864518.00
33962,5635475.00
33963,7420328.00
33964,7795336.00
33965,3439880.50
33966,5143822.50
33967,6868779.00
33968,8380957.00
33969,5079930.50
33970,4323461.50
33971,5284913.50
33972,9708906.00
33973,6792145.00
33974,4749755.50
33975,8276605.00
33976,13190022.00
33977,6030434.50
33978,9061038.00
33979,6899177.00
33980,15164698.00
33981,6180301.00
33982,4329096.50
33983,3608047.75
33984,4286537.00
33985,6018655.50
33986,7463464.50
33987,5649676.00
33988,2915847.75
33989,6406923.00
33990,3528407.75
33991,5108046.00
33992,2740777.75
33993,11839010.00
33994,9107706.00
33995,7270343.00
33996,8103532.00
33997,5795227.00
33998,9434006.00
33999,5597131.50
34000,4960635.00
34001,7798452.00
34002,7697481.50
34003,4398132.00
34004,3586332.25
34005,5027067.00
34006,17311468.00
34007,6876174.50
34008,5905178.00
34009,7166229.00
34010,6319766.00
34011,4711498.00
34012,9715088.00
34013,5663282.00
34014,9175296.00
34015,6934847.00
34016,3614833.50
34017,12638582.00
34018,10496668.00
34019,8259803.00
34020,7127926.00
34021,6527878.00
34022,6073846.00
34023,6062083.00
34024,5896953.50
34025,6540889.50
34026,9714368.00
34027,7566677.50
34028,6787896.00
34029,2752021.50
34030,4994385.00
34031,19961210.00
34032,6071400.00
34033,8398796.00
34034,7215449.00
34035,3901989.00
34036,7728726.50
34037,4481307.00
34038,3802206.00
34039,5403986.50
34040,8738174.00
34041,4859298.00
34042,9643316.00
34043,4990311.00
34044,4524427.00
34045,9883190.00
34046,5767948.00
34047,6745144.00
34048,8531606.00
34049,4280926.00
34050,9589668.00
34051,8558086.00
34052,6340878.50
34053,10931614.00
34054,8531796.00
34055,4545850.50
34056,3725178.75
34057,5874594.50
34058,9873884.00
34059,6321670.00
34060,3554754.75
34061,5959397.50
34062,3654014.00
34063,7041397.50
34064,3536092.00
34065,5812243.00
34066,5227495.00
34067,6173201.50
34068,11895230.00
34069,6192465.00
34070,6468773.50
34071,3691982.00
34072,10194306.00
34073,5692021.50
34074,16086986.00
34075,6197620.50
34076,6201217.50
34077,8386604.50
34078,11053430.00
34079,8879600.00
34080,6101012.50
34081,6095839.00
34082,6989234.50
34083,6563236.00
34084,6994407.00
34085,5684374.50
34086,7529154.00
34087,5082501.50
34088,5587776.50
34089,4074282.50
34090,3363284.50
34091,6929774.50
34092,5824218.00
34093,5819122.00
34094,5062099.00
34095,3534791.00
34096,7818487.50
34097,12673804.00
34098,9367726.00
34099,7003178.50
34100,5526243.50
34101,9948204.00
34102,6497826.50
34103,6526265.50
34104,2040091.62
34105,4884428.50
34106,6630843.00
34107,7072202.00
34108,5869727.00
34109,10526686.00
34110,6974452.50
34111,4770724.00
34112,8224735.00
34113,6491622.00
34114,6710443.50
34115,3453199.00
34116,8169692.00
34117,7072782.50
34118,4288013.00
34119,8018497.00
34120,3641509.25
34121,3647497.75
34122,3751787.50
34123,3688788.25
34124,6238471.00
34125,3769795.50
34126,9647110.00
34127,3418894.75
34128,7925579.00
34129,6599814.00
34130,5862923.50
34131,17966086.00
34132,8901290.00
34133,11683570.00
34134,6571813.50
34135,6869349.00
34136,7776750.00
34137,5598515.50
34138,5990231.00
34139,6947340.00
34140,6847099.50
34141,7999389.00
34142,6465511.50
34143,8132962.00
34144,10781276.00
34145,4444255.50
34146,10444170.00
34147,7926667.50
34148,6315501.50
34149,4644608.00
34150,14589708.00
34151,5754299.50
34152,10399016.00
34153,4559631.00
34154,7507725.00
34155,4859298.00
34156,5890567.00
34157,7363134.00
34158,5107384.00
34159,11892456.00
34160,6886409.50
34161,3941455.50
34162,7708051.00
34163,6578403.50
34164,3720991.00
34165,6151188.00
34166,5775271.00
34167,8627776.00
34168,7455553.50
34169,7119005.50
34170,8508300.00
34171,6687220.50
34172,6579086.50
34173,8332528.50
34174,5778811.00
34175,6331857.00
34176,5304973.00
34177,5516002.50
34178,7276369.00
34179,6212438.00
34180,8559064.00
34181,4889795.50
34182,6534270.50
34183,3475932.50
34184,5746316.00
34185,7435247.50
34186,11832288.00
34187,5558813.00
34188,3706763.25
34189,7832530.50
34190,6215144.50
34191,10366322.00
34192,6382117.50
34193,4721587.00
34194,6516605.50
34195,8750622.00
34196,4038140.00
34197,7687169.00
34198,5835238.50
34199,6574083.00
34200,7967404.50
34201,5012636.00
34202,10794536.00
34203,8176814.00
34204,7619722.00
34205,7680209.00
34206,5274685.00
34207,3530262.75
34208,8905360.00
34209,6039327.00
34210,13339838.00
34211,7719252.00
34212,5394044.50
34213,13624560.00
34214,7921159.00
34215,4057538.00
34216,19327588.00
34217,5572140.50
34218,5499169.00
34219,5013891.50
34220,4730778.50
34221,4873689.50
34222,6037603.50
34223,3650261.25
34224,7699065.00
34225,6476019.00
34226,6842490.00
34227,6488080.00
34228,8665402.00
34229,5729121.50
34230,5667821.00
34231,6686369.50
34232,4354212.50
34233,13833324.00
34234,4952713.00
34235,4354212.50
34236,5825182.00
34237,18431200.00
34238,10751082.00
34239,5807176.50
34240,4846499.00
34241,3877378.75
34242,4958593.50
34243,8494278.00
34244,4477735.00
34245,5987146.00
34246,6673718.00
34247,12573864.00
34248,5142282.00
34249,4265563.00
34250,5993142.50
34251,6825960.00
34252,9499144.00
34253,6390484.00
34254,10499762.00
34255,5175705.00
34256,11257582.00
34257,7151845.50
34258,5698973.00
34259,12508850.00
34260,5697067.00
34261,7001317.50
34262,6609805.00
34263,5371084.00
34264,5755088.00
34265,7245374.00
34266,3753449.50
34267,8121278.50
34268,10245338.00
34269,6032376.50
34270,11235988.00
34271,5080874.00
34272,11366384.00
34273,5334128.00
34274,7529309.50
34275,6625507.00
34276,9565984.00
34277,15462834.00
34278,3507254.25
34279,11406760.00
34280,4999410.50
34281,3736322.25
34282,6048193.00
34283,10658590.00
34284,8450486.00
34285,4316408.50
34286,6006319.50
34287,6596572.50
34288,5922596.00
34289,11077272.00
34290,6807729.50
34291,7559369.00
34292,3670620.50
34293,32533078.00
34294,14537568.00
34295,8386215.00
34296,6692444.00
34297,7804395.50
34298,7696413.00
34299,6747658.00
34300,7009072.50
34301,6194328.00
34302,5129469.00
34303,6799841.50
34304,6723533.50
34305,12189536.00
34306,6128310.50
34307,9190030.00
34308,10223618.00
34309,5017776.50
34310,6407132.00
34311,9106414.00
34312,3669768.25
34313,8084037.00
34314,7240428.00
34315,13292776.00
34316,5843370.00
34317,8186339.00
34318,5584664.00
34319,3713442.75
34320,7469553.50
34321,2812142.75
34322,5692908.00
34323,6231539.00
34324,8556744.00
34325,5633435.50
34326,7476570.00
34327,7748517.50
34328,15963304.00
34329,12501958.00
34330,5787106.00
34331,7122928.00
34332,7905680.50
34333,5315736.50
34334,5149511.00
34335,9213738.00
34336,5361602.50
34337,4000511.25
34338,7999906.50
34339,16342496.00
34340,9554484.00
34341,6439082.50
34342,7917379.50
34343,4036849.25
34344,11256414.00
34345,13930228.00
34346,7101221.00
34347,5721861.00
34348,5688809.00
34349,3883013.75
34350,8564648.00
34351,3916664.25
34352,8160727.00
34353,9279960.00
34354,3670620.50
34355,6922980.00
34356,8035521.00
34357,9197720.00
34358,6795017.00
34359,8256259.50
34360,8982568.00
34361,8403458.00
34362,4731992.50
34363,4555529.00
34364,4945093.50
34365,4694365.50
34366,6447264.50
34367,9953934.00
34368,4209016.50
34369,6050629.00
34370,5996196.00
34371,5926203.00
34372,3321909.25
34373,15187926.00
34374,10201052.00
34375,5137874.00
34376,8926374.00
34377,3824139.25
34378,5542514.00
34379,8817464.00
34380,7901718.00
34381,5456866.50
34382,4125060.75
34383,5974933.50
34384,8994998.00
34385,5002008.50
34386,8162426.00
34387,5423367.00
34388,8267841.00
34389,6131126.50
34390,7024287.00
34391,5601822.50
34392,5194056.50
34393,5770751.00
34394,5117112.00
34395,5382542.00
34396,13309368.00
34397,3492454.25
34398,9971034.00
34399,13083038.00
34400,9861084.00
34401,5204472.50
34402,5195004.50
34403,6143692.00
34404,7155314.00
34405,14091328.00
34406,9637020.00
34407,5015051.50
34408,3657810.75
34409,6976466.00
34410,10780400.00
34411,6296379.00
34412,6028367.00
34413,6842805.50
34414,12585706.00
34415,2426738.50
34416,9693764.00
34417,5735661.00
34418,3835015.75
34419,6935079.50
34420,8952626.00
34421,3776603.50
34422,6086766.50
34423,4854719.50
34424,7145786.00
34425,4980551.00
34426,3731100.75
34427,5651104.50
34428,7103557.00
34429,7207410.50
34430,7454047.00
34431,4887732.50
34432,5643227.00
34433,3490810.00
34434,5621982.00
34435,5000640.50
34436,6804772.00
34437,5209792.00
34438,4724461.00
34439,6485338.50
34440,5716173.50
34441,8327841.00
34442,5990029.00
34443,4401628.50
34444,5381755.00
34445,6366852.00
34446,6865537.50
34447,11908536.00
34448,5896953.50
34449,10425086.00
34450,5383242.50
34451,5555680.00
34452,6444476.50
34453,6733982.50
34454,6713968.50
34455,5953310.50
34456,6232705.00
34457,11017204.00
34458,5697519.00
34459,8323365.00
34460,6718975.50
34461,6273042.00
34462,6027096.00
34463,4692902.00
34464,6947288.50
34465,14521900.00
34466,3424131.75
34467,7935105.00
34468,12413638.00
34469,6289694.00
34470,5583427.00
34471,8968118.00
34472,5599699.00
34473,4079729.25
34474,11258240.00
34475,5559958.00
34476,6855954.50
34477,9224216.00
34478,14371704.00
34479,6911954.50
34480,7479480.00
34481,7938450.00
34482,9040866.00
34483,7590155.00
34484,9042710.00
34485,3840548.75
34486,10304392.00
34487,10443578.00
34488,5380197.50
34489,5271515.50
34490,7917612.50
34491,10156150.00
34492,4662220.00
34493,4207818.00
34494,8052916.00
34495,4418292.50
34496,6330679.00
34497,4997758.00
34498,6507717.50
34499,10880980.00
34500,7439863.00
34501,14090460.00
34502,4614780.00
34503,8826474.00
34504,9315708.00
34505,5325629.00
34506,12297434.00
34507,4901050.00
34508,12012976.00
34509,5678380.00
34510,30783784.00
34511,7967739.00
34512,9915610.00
34513,5874604.00
34514,4555267.00
34515,3745643.25
34516,943163.38
34517,6947206.00
34518,4761343.00
34519,7661093.00
34520,4079729.25
34521,40153100.00
34522,6564838.50
34523,5770667.00
34524,7385374.00
34525,5356720.00
34526,5594645.00
34527,7134419.50
34528,20932722.00
34529,11604612.00
34530,9136982.00
34531,4581220.00
34532,4644766.00
34533,6112366.00
34534,8081845.50
34535,3597766.25
34536,7032848.00
34537,3271301.25
34538,5832529.00
34539,8175407.00
34540,5814777.50
34541,9053382.00
34542,6622317.50
34543,6612428.50
34544,5262455.00
34545,3782448.25
34546,33507650.00
34547,4380147.00
34548,10827910.00
34549,5609511.00
34550,4088182.75
34551,6068009.50
34552,6950251.00
34553,31160536.00
34554,4383602.50
34555,10321838.00
34556,8100799.50
34557,11253872.00
34558,4951378.50
34559,7546833.00
34560,13817116.00
34561,5909307.50
34562,13571174.00
34563,3978352.00
34564,13542274.00
34565,4656719.50
34566,11513726.00
34567,5695161.50
34568,6485685.50
34569,8159904.50
34570,6537113.50
34571,8988826.00
34572,10808944.00
34573,11668540.00
34574,5915921.50
34575,6077550.00
34576,3369541.75
34577,5858350.00
34578,5207930.50
34579,3744943.75
34580,4662220.00
34581,5476154.00
34582,5811949.50
34583,11128114.00
34584,5170940.50
34585,5920561.50
34586,1840276.75
34587,10847918.00
34588,4637446.50
34589,4662220.00
34590,7986616.50
34591,10213396.00
34592,5351881.50
34593,4968705.00
34594,8253792.50
34595,8272955.50
34596,11386432.00
34597,10886492.00
34598,6411694.00
34599,4502834.00
34600,8641630.00
34601,5262665.50
34602,6702000.00
34603,6236111.00
34604,3777591.00
34605,3943931.75
34606,4580590.50
34607,5842919.50
34608,9802914.00
34609,20058758.00
34610,8022903.00
34611,6556796.50
34612,6703161.00
34613,9488518.00
34614,6149869.00
34615,6673700.00
34616,9552900.00
34617,11937358.00
34618,10869596.00
34619,4777056.50
34620,4363749.00
34621,5474254.00
34622,5513148.50
34623,5483164.50
34624,5903361.50
34625,13840782.00
34626,7704810.50
34627,5272164.00
34628,4591792.00
34629,2641386.50
34630,5303202.00
34631,6258134.50
34632,19238088.00
34633,5812758.50
34634,5956182.00
34635,5312198.00
34636,6755114.00
34637,6063327.50
34638,6201190.00
34639,5831248.50
34640,3518066.25
34641,4835628.00
34642,8864832.00
34643,5254911.00
34644,6298034.00
34645,5854601.00
34646,5008996.00
34647,4925055.50
34648,7676572.00
34649,10511208.00
34650,7257313.00
34651,10616966.00
34652,5724938.50
34653,6711869.00
34654,4503691.50
34655,5542611.00
34656,5218198.00
34657,7138241.50
34658,3535193.50
34659,4092369.75
34660,5352285.50
34661,7676393.50
34662,3726682.00
34663,12795506.00
34664,6387573.00
34665,8044600.00
34666,3529113.00
34667,6966130.00
34668,3966519.50
34669,6732286.00
34670,7916959.50
34671,4975239.00
34672,7245258.00
34673,7996728.50
34674,6264448.50
34675,7568681.00
34676,5150737.00
34677,12239962.00
34678,6360988.50
34679,9297550.00
34680,11635204.00
34681,5473869.00
34682,4857935.50
34683,5572416.50
34684,3662671.50
34685,13619022.00
34686,5938719.00
34687,5767038.00
34688,14347154.00
34689,6222328.00
34690,11529714.00
34691,13272004.00
34692,19331902.00
34693,4909793.50
34694,7291536.00
34695,5747452.00
34696,6303880.00
34697,7152623.00
34698,6190040.00
34699,6315101.00
34700,8131588.50
34701,12793220.00
34702,9350154.00
34703,3879167.50
34704,4797612.50
34705,5358258.00
34706,6138119.00
34707,5169356.00
34708,5441333.50
34709,15534148.00
34710,4534764.00
34711,9960456.00
34712,11491776.00
34713,3809982.25
34714,6026273.00
34715,4653415.50
34716,15201210.00
34717,5402379.50
34718,6079627.00
34719,6377350.50
34720,9016638.00
34721,7595413.00
34722,4881547.00
34723,7154096.50
34724,7312648.50
34725,7594264.50
34726,5056286.50
34727,6023347.50
34728,6527575.50
34729,5611967.00
34730,9594642.00
34731,10226128.00
34732,8754564.00
34733,3734114.50
34734,16928544.00
34735,5091480.00
34736,6855203.00
34737,12103364.00
34738,7473969.00
34739,6201087.00
34740,8537542.00
34741,3872049.75
34742,7257313.00
34743,5775679.50
34744,3213604.25
34745,8228657.00
34746,9649072.00
34747,6217650.50
34748,7966648.50
34749,7136819.50
34750,5225992.50
34751,5476284.50
34752,31533514.00
34753,13284118.00
34754,9903772.00
34755,4113960.75
34756,4774928.50
34757,4983893.50
34758,4133532.50
34759,7086791.00
34760,4514364.50
34761,12774816.00
34762,5447375.00
34763,7923760.50
34764,5434204.50
34765,7932671.50
34766,22347440.00
34767,8913440.00
34768,5517471.50
34769,10552100.00
34770,5649183.50
34771,16983996.00
34772,7304936.00
34773,5331347.00
34774,9350328.00
34775,4266793.00
34776,11176100.00
34777,5264545.50
34778,6693632.00
34779,6696084.50
34780,7913117.00
34781,24712138.00
34782,5331983.50
34783,12347210.00
34784,3576134.00
34785,8639344.00
34786,6268285.00
34787,3791867.75
34788,6009224.50
34789,8722202.00
34790,5419249.50
34791,5887957.00
34792,8064919.50
34793,4054728.25
34794,21133878.00
34795,5574614.00
34796,5466493.00
34797,8388391.50
34798,6148742.50
34799,8947126.00
34800,16763928.00
34801,6703631.00
34802,14754230.00
34803,8213095.00
34804,6981470.00
34805,7140046.50
34806,7865988.00
34807,3760620.00
34808,6815494.00
34809,8505172.00
34810,8863112.00
34811,3704186.50
34812,3777591.00
34813,4350254.00
34814,3883655.00
34815,9964264.00
34816,8283904.00
34817,8129182.50
34818,7043782.50
34819,7681370.50
34820,6478105.50
34821,2862637.50
34822,5053572.00
34823,5786714.00
34824,15833704.00
34825,10998548.00
34826,6850594.00
34827,3962133.25
34828,3535193.50
34829,9514200.00
34830,6129255.00
34831,3890018.75
34832,6985596.50
34833,5506925.50
34834,7643761.00
34835,3953321.50
34836,7550534.50
34837,6305742.00
34838,9611022.00
34839,5401672.00
34840,12575572.00
34841,10105070.00
34842,5961773.00
34843,6230758.00
34844,6348620.50
34845,6288614.50
34846,11792778.00
34847,5873129.00
34848,6519781.50
34849,4689920.50
34850,3874139.50
34851,3792318.75
34852,15998914.00
34853,3569553.50
34854,3498494.25
34855,15078608.00
34856,7846751.50
34857,9815124.00
34858,14988220.00
34859,14058720.00
34860,8376223.50
34861,6749844.00
34862,6818243.50
34863,11507650.00
34864,7497572.50
34865,3747380.75
34866,5363717.50
34867,6942035.50
34868,6265505.00
34869,7963664.50
34870,7481253.00
34871,5290339.00
34872,5852421.50
34873,6314064.50
34874,7405611.00
34875,8642410.00
34876,6840373.00
34877,6542009.50
34878,6345744.50
34879,6317069.00
34880,5729296.50
34881,6797902.50
34882,8301462.50
34883,3868341.00
34884,6147383.00
34885,7325141.00
34886,8617536.00
34887,5289141.00
34888,6405406.00
34889,5333118.00
34890,6728632.00
34891,5667218.00
34892,6890348.00
34893,9306100.00
34894,5875258.50
34895,4355450.50
34896,17680010.00
34897,6656269.00
34898,6805903.50
34899,5893634.00
34900,4293993.00
34901,5864551.00
34902,8262859.50
34903,6797324.50
34904,7389775.00
34905,5137369.50
34906,10408350.00
34907,7925290.00
34908,11126614.00
34909,3573086.25
34910,4464848.00
34911,6776868.50
34912,7793724.50
34913,5257115.00
34914,11815390.00
34915,7367407.50
34916,3698960.00
34917,6349108.00
34918,12864350.00
34919,4511488.50
34920,4644782.50
34921,5864656.00
34922,7715271.00
34923,5625424.50
34924,6694708.00
34925,11940028.00
34926,3498494.25
34927,11740572.00
34928,4809491.00
34929,9058058.00
34930,4934508.00
34931,8331199.50
34932,5948648.50
34933,4647318.00
34934,8476068.00
34935,6089247.00
34936,6431796.00
34937,10612922.00
34938,7850343.00
34939,6260207.00
34940,6264631.00
34941,14561196.00
34942,8315663.50
34943,4995838.00
34944,6235153.00
34945,8104603.00
34946,7163978.00
34947,4079639.00
34948,3836450.75
34949,4887847.00
34950,6776868.50
34951,8024718.00
34952,5874926.00
34953,17729382.00
34954,5267789.50
34955,7618048.50
34956,9715510.00
34957,6415419.50
34958,6103374.00
34959,5534776.50
34960,9021862.00
34961,5356343.00
34962,9655260.00
34963,6730889.50
34964,9297014.00
34965,6465036.00
34966,5021245.00
34967,5666035.50
34968,6453419.00
34969,8290181.50
34970,4716474.00
34971,3842443.75
34972,4051418.50
34973,5325383.00
34974,11932264.00
34975,18844170.00
34976,9113594.00
34977,5716563.00
34978,5441494.00
34979,8208974.50
34980,9465756.00
34981,4120173.75
34982,6786239.50
34983,6059895.00
34984,5807418.50
34985,7338615.50
34986,5084321.50
34987,3614938.75
34988,17388544.00
34989,5481321.00
34990,2366134.50
34991,5197738.00
34992,6949195.00
34993,3600368.00
34994,11192806.00
34995,6810177.00
34996,8151229.50
34997,9600824.00
34998,5824355.50
34999,4096045.25
35000,8544528.00
35001,6061831.50
35002,5896467.50
35003,7140046.50
35004,6840599.00
35005,5073393.00
35006,5722987.00
35007,8837382.00
35008,4960417.00
35009,6021484.00
35010,2880954.00
35011,6855203.00
35012,20323572.00
35013,13976024.00
35014,6258561.50
35015,10286470.00
35016,8540858.00
35017,4057664.00
35018,9214070.00
35019,11301610.00
35020,8789236.00
35021,6208479.00
35022,5293676.00
35023,3515915.50
35024,9874816.00
35025,6604998.00
35026,1997483.12
35027,8587800.00
35028,5843582.00
35029,5119174.50
35030,7942039.00
35031,4993319.00
35032,4540776.00
35033,6058433.00
35034,10482756.00
35035,13591898.00
35036,6874030.50
35037,5317615.50
35038,6486940.00
35039,14372680.00
35040,6189699.50
35041,6215557.00
35042,9903992.00
35043,14673692.00
35044,6599814.00
35045,6713274.50
35046,6217392.50
35047,5349287.50
35048,5863270.00
35049,5595116.50
35050,6903792.50
35051,8938740.00
35052,5597662.50
35053,9597370.00
35054,4919259.00
35055,6204148.00
35056,5199215.00
35057,7593950.50
35058,5507189.00
35059,8688450.00
35060,12568696.00
35061,5036837.50
35062,7946544.00
35063,3808434.50
35064,6500923.50
35065,6899953.50
35066,4991629.00
35067,5874392.00
35068,6456605.00
35069,3575253.75
35070,7690437.00
35071,3777591.00
35072,3786615.50
35073,8919028.00
35074,7510471.00
35075,4713283.50
35076,7883203.00
35077,7155088.00
35078,5986731.50
35079,8596038.00
35080,10443336.00
35081,5826093.50
35082,12983666.00
35083,5220861.50
35084,15195058.00
35085,5767267.00
35086,8841844.00
35087,7712210.00
35088,5967116.50
35089,5144982.00
35090,3336957.00
35091,2000097.62
35092,4029944.25
35093,8874112.00
35094,6097050.50
35095,7360486.00
35096,6948279.00
35097,4719584.50
35098,11818308.00
35099,3730848.00
35100,6327668.00
35101,5603437.50
35102,4044571.75
35103,28438296.00
35104,5113063.50
35105,6854181.00
35106,12255518.00
35107,3698520.75
35108,23549110.00
35109,5099183.00
35110,6677696.50
35111,6469002.00
35112,9409176.00
35113,5702827.50
35114,6782123.50
35115,6625566.50
35116,4910279.50
35117,3815651.25
35118,7140310.00
35119,7791320.00
35120,5791171.00
35121,5159448.00
35122,3777591.00
35123,7353641.50
35124,7899853.50
35125,5591557.50
35126,5797728.50
35127,5125139.50
35128,4964200.00
35129,9047632.00
35130,11450008.00
35131,15656248.00
35132,6530594.50
35133,6319766.00
35134,40458988.00
35135,5899412.00
